7.9717566,-2.9759399,-2.2989855,2.1063549,-0.5452248,2.0332125,-0.6313981
8.1710505,-3.1518506,-2.3904984,1.9925925,-0.6301585,1.9703516,-0.2957707
8.3703445,-3.3380757,-2.4594340,1.8545091,-0.7384237,1.9402048,-0.2122605
8.5696384,-3.5325627,-2.5008920,1.7088185,-0.6983763,1.9182780,-0.4278878
8.7689323,-3.7321229,-2.5147824,1.5725817,-0.6728786,1.8732964,-0.6564223
8.9682262,-3.9347106,-2.5012223,1.4351276,-0.6793746,1.8021092,-0.8320069
9.1675201,-4.1293394,-2.4608849,1.2961039,-0.7285918,1.7076211,-0.9280590
9.3668140,-4.3188278,-2.3914122,1.1391165,-0.8338378,1.5956368,-0.7260780
9.5661079,-4.4930504,-2.2914063,0.9537845,-1.0277069,1.5022153,-0.1781852
9.7654019,-4.6407372,-2.1598415,0.7229081,-1.3111306,1.4783871,-0.0434819
9.9646958,-4.7485290,-1.9984831,0.4533032,-1.3835742,1.4725139,-0.0434819
10.1639897,-4.8103378,-1.8113286,0.1875465,-1.2961975,1.4666171,0.1687893
10.3632836,-4.8226310,-1.6104395,-0.0590313,-1.0669547,1.4893768,0.5887517
10.5625775,-4.7943912,-1.4188134,-0.2191765,-0.6196875,1.5661776,1.4307713
10.7618714,-4.7399292,-1.2228738,-0.3130755,-0.3239732,1.7387353,1.9599383
10.9611654,-4.6717502,-1.0292642,-0.3572848,-0.1247930,1.9504892,2.4489447
11.1604593,-4.5999081,-0.8409350,-0.3660451,0.0402221,2.1864418,2.7118508
11.3597532,-4.5310736,-0.6559662,-0.3404065,0.2251880,2.4210407,1.5625322
11.5590471,-4.4694276,-0.4648218,-0.2800565,0.3391271,2.5464180,0.6137465
11.7583410,-4.4210748,-0.2708062,-0.2065291,0.3961880,2.5940078,-0.1432482
11.9576349,-4.3888531,-0.0786907,-0.1241096,0.4482379,2.5829788,-0.1395822
12.1569289,-4.3730246,0.1212002,-0.0339018,0.4491460,2.5721866,-0.1410802
12.3562228,-4.3750928,0.3196912,0.0543722,0.4380601,2.5612323,-0.2039646
12.5555167,-4.3942795,0.5168569,0.1384244,0.4016529,2.5453120,-0.4541163
12.7548106,-4.4292145,0.7126384,0.2129355,0.3474277,2.5095035,-0.8726599
12.9541045,-4.4779442,0.9067872,0.2771029,0.2930230,2.4392163,-1.3030303
13.1533984,-4.5374787,1.0969270,0.3269960,0.2092287,2.3303228,-1.9315215
13.3526923,-4.6050173,1.2847027,0.3609816,0.1321311,2.1588245,-2.4517866
13.5519863,-4.6782625,1.4728922,0.3765048,-0.0116499,1.9191850,-2.3855060
13.7512802,-4.7506715,1.6607392,0.3515286,-0.2449421,1.6530086,-1.9609152
13.9505741,-4.8119534,1.8465966,0.2755789,-0.5526879,1.3967249,-1.3632992
14.1498680,-4.8532102,2.0503612,0.1022770,-1.1829406,1.1863583,-0.0280004
14.3491619,-4.8459449,2.2392847,-0.2102669,-2.1485580,1.1816452,-0.0280004
14.5484558,-4.7684299,2.4182690,-0.5856792,-1.5652910,1.1769132,0.8041002
14.7477498,-4.6356389,2.5693640,-0.8363495,-0.9721253,1.3059974,1.3077109
