-0.656833, 0.492565, 0.4
-0.56979, 0.440011, 0.4
-0.475932, 0.489172, 0.4
-0.40204, 0.411465, 0.4
-0.292061, 0.410844, 0.4
-0.224789, 0.331217, 0.4
-0.123566, 0.31004, 0.4
-0.0311085, 0.365114, 0.4
0.0725195, 0.364379, 0.4
0.169846, 0.392913, 0.4
0.279857, 0.426904, 0.4
0.341335, 0.506324, 0.4
0.434427, 0.564696, 0.4
0.498083, 0.646517, 0.4
0.529794, 0.745609, 0.4
0.589323, 0.848709, 0.4
0.636969, 0.943391, 0.4
0.650179, 1.06052, 0.4
0.733826, 1.13284, 0.4
0.646563, 1.19556, 0.4
0.601426, 1.31155, 0.4
0.512486, 1.36127, 0.4
0.486497, 1.46502, 0.4
0.445071, 1.57227, 0.4
0.391216, 1.65875, 0.4
0.286309, 1.67473, 0.4
0.205924, 1.73509, 0.4
0.268678, 1.65673, 0.4
0.156221, 1.64422, 0.4
0.0791991, 1.73297, 0.4
-0.0174126, 1.7999, 0.4
-0.1244, 1.83717, 0.4
-0.227582, 1.8597, 0.4
-0.31748, 1.90553, 0.4
-0.4166, 1.939, 0.4
-0.509289, 1.98421, 0.4
-0.605049, 2.04768, 0.4
-0.648767, 1.95149, 0.4
-0.773874, 1.9376, 0.4
-0.843498, 1.85894, 0.4
-0.947511, 1.82069, 0.4
-1.01478, 1.73028, 0.4
-1.02865, 1.63111, 0.4
-1.12864, 1.58972, 0.4
-1.17939, 1.48408, 0.4
-1.16226, 1.38365, 0.4
-1.18547, 1.28233, 0.4
-1.14955, 1.16928, 0.4
-1.13708, 1.06677, 0.4
-1.11087, 0.955897, 0.4
-1.02807, 0.861305, 0.4
-0.979734, 0.770375, 0.4
-0.8997, 0.700735, 0.4
-0.820571, 0.615129, 0.4
-0.732432, 0.556273, 0.4
-0.62917, 0.542907, 0.4
-0.543095, 0.490902, 0.4
