-0.812038, 0.131646, 1
-0.860068, 0.0357224, 1
-0.715416, 0.0114372, 1
-0.607718, -0.0380847, 1
-0.51438, -0.115719, 1
-0.411359, -0.151333, 1
-0.263964, -0.174375, 1
-0.150263, -0.162293, 1
-0.0556234, -0.333477, 1
0.0677012, -0.268908, 1
0.224793, -0.241838, 1
0.353454, -0.211585, 1
0.509336, -0.189036, 1
0.669413, -0.135805, 1
0.855901, -0.0528273, 1
1.02256, -0.0128516, 1
1.19012, -0.0138234, 1
1.33564, 0.0348424, 1
1.50658, 0.101528, 1
1.68704, 0.164532, 1
1.8598, 0.209656, 1
2.04499, 0.267029, 1
2.19742, 0.365845, 1
2.39285, 0.465966, 1
2.53669, 0.484948, 1
2.66506, 0.535621, 1
2.83403, 0.570734, 1
3.00518, 0.545144, 1
3.12219, 0.52299, 1
3.29942, 0.487136, 1
3.51635, 0.451393, 1
3.68593, 0.449721, 1
3.8548, 0.452774, 1
4.03051, 0.425529, 1
4.13183, 0.412354, 1
4.24341, 0.372924, 1
4.3903, 0.345017, 1
4.54038, 0.323924, 1
4.64139, 0.304434, 1
4.79323, 0.308237, 1
4.96448, 0.315601, 1
4.51884, -0.00188246, 1
4.55922, 0.119272, 1
4.78417, 0.320119, 1
5.00516, 0.379528, 1
5.12885, 0.432611, 1
5.28478, 0.484217, 1
5.41119, 0.454158, 1
5.52418, 0.491752, 1
5.62106, 0.595667, 1
5.71809, 0.654979, 1
5.75694, 0.747262, 1
5.7047, 0.855685, 1
5.90992, 0.851223, 1
6.02964, 0.93237, 1
5.94388, 0.987199, 1
5.97757, 1.14409, 1
7.49576, 1.63394, 1
6.15599, 1.20243, 1
4.71197, 1.64615, 1
5.74509, 1.1821, 1
6.07436, 1.34206, 1
6.06113, 1.47389, 1
5.99086, 1.5663, 1
6.01775, 1.69407, 1
5.92254, 1.79281, 1
5.81315, 1.88152, 1
5.74981, 1.99123, 1
5.65909, 2.11278, 1
5.55546, 2.14179, 1
5.45789, 2.19219, 1
5.358, 2.23328, 1
5.26031, 2.28066, 1
5.16577, 2.32104, 1
5.05306, 2.36477, 1
4.94768, 2.39045, 1
4.8303, 2.39276, 1
4.7178, 2.39916, 1
4.60448, 2.40923, 1
4.42733, 2.38836, 1
4.3149, 2.35616, 1
4.18207, 2.28442, 1
4.03391, 2.23209, 1
3.87737, 2.14254, 1
3.76989, 2.13111, 1
3.58628, 2.07518, 1
3.47827, 1.97718, 1
3.31071, 1.97665, 1
3.14071, 1.94867, 1
2.96494, 1.94977, 1
2.82027, 1.91307, 1
2.64342, 1.87917, 1
2.47313, 1.8369, 1
2.3678, 1.83171, 1
2.21139, 1.7497, 1
2.05258, 1.68925, 1
1.95198, 1.6959, 1
1.82362, 1.66533, 1
1.68465, 1.61127, 1
1.53526, 1.59025, 1
1.41324, 1.56043, 1
1.30529, 1.52151, 1
1.16962, 1.49279, 1
1.06641, 1.46508, 1
0.882537, 1.46778, 1
0.713165, 1.49088, 1
0.612725, 1.52403, 1
0.454902, 1.56907, 1
0.293099, 1.59173, 1
0.15509, 1.60383, 1
0.0572238, 1.65457, 1
-0.0724924, 1.57659, 1
